Month,division,Line,Day Type,num_on_time_trips,num_sched_trips,terminal_on_time_performance
2025-05-01,B DIVISION,S Fkln,1,4972,4998,0.994797919167667
2025-05-01,B DIVISION,S Fkln,2,2380,2380,1.0
2025-05-01,B DIVISION,S Rock,1,3404,3572,0.952967525195969
2025-05-01,B DIVISION,S Rock,2,1233,1322,0.93267776096823
2025-06-01,A DIVISION,1,1,8475,9886,0.857272911187538
2025-06-01,A DIVISION,1,2,2722,3052,0.891874180865007
2025-06-01,A DIVISION,2,1,5311,6887,0.771163060839262
2025-06-01,A DIVISION,2,2,1849,2546,0.72623723487824
2025-06-01,A DIVISION,3,1,5118,6070,0.843163097199341
2025-06-01,A DIVISION,3,2,1452,1846,0.786565547128927
2025-06-01,A DIVISION,4,1,6606,7771,0.85008364431862
2025-06-01,A DIVISION,4,2,1708,2388,0.715242881072027
2025-06-01,A DIVISION,5,1,5412,6591,0.821119708693673
2025-06-01,A DIVISION,5,2,1410,1653,0.852994555353902
2025-06-01,A DIVISION,6,1,10227,11700,0.874102564102564
2025-06-01,A DIVISION,6,2,2376,2756,0.862119013062409
2025-06-01,A DIVISION,7,1,11514,13458,0.855550601872492
2025-06-01,A DIVISION,7,2,3181,3310,0.961027190332326
2025-06-01,A DIVISION,S 42nd,1,10996,11088,0.991702741702742
2025-06-01,A DIVISION,S 42nd,2,3314,3314,1.0
2025-06-01,B DIVISION,A,1,6110,8029,0.760991406152696
2025-06-01,B DIVISION,A,2,1976,2519,0.784438269154426
2025-06-01,B DIVISION,B,1,3345,4610,0.725596529284165
2025-06-01,B DIVISION,C,1,3593,4662,0.770699270699271
2025-06-01,B DIVISION,C,2,1204,1398,0.861230329041488
2025-06-01,B DIVISION,D,1,4748,6216,0.763835263835264
2025-06-01,B DIVISION,D,2,1452,1944,0.746913580246914
2025-06-01,B DIVISION,E,1,6233,8296,0.75132594021215
2025-06-01,B DIVISION,E,2,1934,2174,0.889604415823367
2025-06-01,B DIVISION,F,1,5997,8117,0.738819760995442
2025-06-01,B DIVISION,F,2,1394,1874,0.743863393810032
2025-06-01,B DIVISION,G,1,5164,6319,0.817217914226935
2025-06-01,B DIVISION,G,2,2008,2312,0.868512110726644
2025-06-01,B DIVISION,JZ,1,5519,6239,0.884596890527328
2025-06-01,B DIVISION,JZ,2,1944,2096,0.927480916030534
2025-06-01,B DIVISION,L,1,10225,11818,0.865205618547978
2025-06-01,B DIVISION,L,2,4103,4320,0.949768518518518
2025-06-01,B DIVISION,M,1,4927,6132,0.803489889106328
2025-06-01,B DIVISION,M,2,2196,2244,0.978609625668449
2025-06-01,B DIVISION,N,1,7603,9905,0.767592125189298
2025-06-01,B DIVISION,N,2,1354,1943,0.6968605249614
2025-06-01,B DIVISION,Q,1,5313,6615,0.803174603174603
2025-06-01,B DIVISION,Q,2,1842,2278,0.808604038630378
2025-06-01,B DIVISION,R,1,5210,6346,0.820989599747873
2025-06-01,B DIVISION,R,2,1795,1942,0.924304840370752
2025-06-01,B DIVISION,S Fkln,1,4953,4998,0.990996398559424
2025-06-01,B DIVISION,S Fkln,2,2122,2142,0.990662931839402
2025-06-01,B DIVISION,S Rock,1,3122,3528,0.884920634920635
2025-06-01,B DIVISION,S Rock,2,1216,1398,0.869814020028612
2025-07-01,A DIVISION,1,1,8199,10348,0.792327019713954
2025-07-01,A DIVISION,1,2,3186,3424,0.930490654205608
2025-07-01,A DIVISION,2,1,5520,7187,0.768053429803812
2025-07-01,A DIVISION,2,2,2920,3412,0.855803048065651
2025-07-01,A DIVISION,3,1,5424,6379,0.850290014108794
2025-07-01,A DIVISION,3,2,1742,2085,0.835491606714628
2025-07-01,A DIVISION,4,1,7058,8145,0.866543891958257
2025-07-01,A DIVISION,4,2,1926,2430,0.792592592592593
2025-07-01,A DIVISION,5,1,5722,6732,0.849970291146762
2025-07-01,A DIVISION,5,2,1982,2248,0.881672597864769
2025-07-01,A DIVISION,6,1,10722,12310,0.870999187652315
2025-07-01,A DIVISION,6,2,2626,2900,0.90551724137931
2025-07-01,A DIVISION,7,1,12636,14124,0.8946474086661
2025-07-01,A DIVISION,7,2,3355,3526,0.95150311968236
2025-07-01,A DIVISION,S 42nd,1,11380,11386,0.99947303706306
2025-07-01,A DIVISION,S 42nd,2,3094,3096,0.999354005167959
2025-07-01,B DIVISION,A,1,6562,8250,0.795393939393939
2025-07-01,B DIVISION,A,2,2180,2550,0.854901960784314
2025-07-01,B DIVISION,B,1,3261,4840,0.673760330578512
2025-07-01,B DIVISION,C,1,3783,4884,0.774570024570025
2025-07-01,B DIVISION,C,2,1210,1440,0.840277777777778
2025-07-01,B DIVISION,D,1,4900,6512,0.752457002457002
2025-07-01,B DIVISION,D,2,1589,1944,0.81738683127572
2025-07-01,B DIVISION,E,1,6013,8712,0.690197428833792
2025-07-01,B DIVISION,E,2,1626,1898,0.856691253951528
2025-07-01,B DIVISION,F,1,5816,8378,0.694199092862258
2025-07-01,B DIVISION,F,2,1471,1920,0.766145833333333
2025-07-01,B DIVISION,G,1,5793,6736,0.86000593824228
2025-07-01,B DIVISION,G,2,2136,2318,0.921484037963762
2025-07-01,B DIVISION,JZ,1,5972,6533,0.914128271850605
2025-07-01,B DIVISION,JZ,2,1945,2226,0.873764600179694
2025-07-01,B DIVISION,L,1,11085,12341,0.898225427436999
2025-07-01,B DIVISION,L,2,4198,4717,0.88997244011024
2025-07-01,B DIVISION,M,1,4950,6414,0.771749298409729
2025-07-01,B DIVISION,M,2,1707,1790,0.953631284916201
2025-07-01,B DIVISION,N,1,7730,10444,0.740137878207583
2025-07-01,B DIVISION,N,2,1466,1944,0.754115226337449
2025-07-01,B DIVISION,Q,1,5370,6930,0.774891774891775
2025-07-01,B DIVISION,Q,2,2111,2456,0.859527687296417
2025-07-01,B DIVISION,R,1,4883,6627,0.736834163271465
2025-07-01,B DIVISION,R,2,1754,1923,0.912116484659386
2025-07-01,B DIVISION,S Fkln,1,5207,5236,0.994461420932009
2025-07-01,B DIVISION,S Fkln,2,2139,2142,0.99859943977591
2025-07-01,B DIVISION,S Rock,1,3430,3696,0.928030303030303
2025-07-01,B DIVISION,S Rock,2,1282,1422,0.90154711673699
2025-08-01,A DIVISION,1,1,8365,9672,0.864867659222498
2025-08-01,A DIVISION,1,2,3442,3744,0.919337606837607
2025-08-01,A DIVISION,2,1,5050,6886,0.733372059250654
2025-08-01,A DIVISION,2,2,2246,2956,0.759810554803789
2025-08-01,A DIVISION,3,1,5093,6126,0.831374469474372
2025-08-01,A DIVISION,3,2,1840,2307,0.797572605114868
2025-08-01,A DIVISION,4,1,6598,7670,0.860234680573664
2025-08-01,A DIVISION,4,2,1884,2546,0.739984289080911
2025-08-01,A DIVISION,5,1,5561,6734,0.825809325809326
2025-08-01,A DIVISION,5,2,2035,2207,0.922066153149071
2025-08-01,A DIVISION,6,1,10187,11728,0.868605047748977
2025-08-01,A DIVISION,6,2,2404,2836,0.847672778561354
2025-08-01,A DIVISION,7,1,12319,13482,0.913736834297582
2025-08-01,A DIVISION,7,2,3555,3920,0.906887755102041
2025-08-01,A DIVISION,S 42nd,1,10974,11018,0.9960065347613
2025-08-01,A DIVISION,S 42nd,2,3011,3012,0.999667994687915
2025-08-01,B DIVISION,A,1,6599,7850,0.840636942675159
2025-08-01,B DIVISION,A,2,2260,2737,0.82572159298502
2025-08-01,B DIVISION,B,1,3480,4620,0.753246753246753
2025-08-01,B DIVISION,C,1,3691,4662,0.791720291720292
2025-08-01,B DIVISION,C,2,1231,1560,0.789102564102564
2025-08-01,B DIVISION,D,1,5208,6216,0.837837837837838
2025-08-01,B DIVISION,D,2,1664,2160,0.77037037037037
2025-08-01,B DIVISION,E,1,6593,8526,0.773281726483697
2025-08-01,B DIVISION,E,2,1808,2100,0.860952380952381
2025-08-01,B DIVISION,F,1,5897,8160,0.722671568627451
2025-08-01,B DIVISION,F,2,1650,2090,0.789473684210526
2025-08-01,B DIVISION,G,1,5486,6255,0.877058353317346
2025-08-01,B DIVISION,G,2,2596,2826,0.91861288039632
2025-08-01,B DIVISION,JZ,1,5518,6243,0.883869934326446
2025-08-01,B DIVISION,JZ,2,1979,2234,0.88585496866607
2025-08-01,B DIVISION,L,1,10624,11458,0.927212427997905
2025-08-01,B DIVISION,L,2,4378,4720,0.927542372881356
2025-08-01,B DIVISION,M,1,5193,6121,0.848390785819311
2025-08-01,B DIVISION,M,2,1943,2014,0.964746772591857
2025-08-01,B DIVISION,N,1,7537,9620,0.783471933471933
2025-08-01,B DIVISION,N,2,1521,2408,0.631644518272425
2025-08-01,B DIVISION,Q,1,5158,6551,0.787360708288811
2025-08-01,B DIVISION,Q,2,2234,2664,0.838588588588589
2025-08-01,B DIVISION,R,1,5011,6273,0.798820341144588
2025-08-01,B DIVISION,R,2,1977,2154,0.917827298050139
2025-08-01,B DIVISION,S Fkln,1,4952,4998,0.990796318527411
2025-08-01,B DIVISION,S Fkln,2,2378,2380,0.999159663865546
2025-08-01,B DIVISION,S Rock,1,3370,3520,0.957386363636364
2025-08-01,B DIVISION,S Rock,2,1198,1328,0.90210843373494
2025-09-01,A DIVISION,1,1,7835,9728,0.805407072368421
2025-09-01,A DIVISION,1,2,3162,3366,0.939393939393939
2025-09-01,A DIVISION,2,1,4742,6807,0.696635816071691
2025-09-01,A DIVISION,2,2,1328,2118,0.627006610009443
2025-09-01,A DIVISION,3,1,4803,6122,0.784547533485789
2025-09-01,A DIVISION,3,2,1426,2074,0.687560270009643
2025-09-01,A DIVISION,4,1,6261,7773,0.805480509455809
2025-09-01,A DIVISION,4,2,1956,2388,0.819095477386935
2025-09-01,A DIVISION,5,1,5419,6811,0.795624724710028
2025-09-01,A DIVISION,5,2,1167,1310,0.890839694656488
2025-09-01,A DIVISION,6,1,9892,11674,0.847353092341956
2025-09-01,A DIVISION,6,2,2239,2660,0.841729323308271
2025-09-01,A DIVISION,7,1,12764,13786,0.925866821413028
2025-09-01,A DIVISION,7,2,3032,3610,0.8398891966759
2025-09-01,A DIVISION,S 42nd,1,10703,10738,0.996740547588005
2025-09-01,A DIVISION,S 42nd,2,3040,3042,0.999342537804076
2025-09-01,B DIVISION,A,1,6742,7955,0.847517284726587
2025-09-01,B DIVISION,A,2,1861,2519,0.738785232235014
2025-09-01,B DIVISION,B,1,3415,4620,0.739177489177489
2025-09-01,B DIVISION,C,1,3762,4662,0.806949806949807
2025-09-01,B DIVISION,C,2,920,1399,0.657612580414582
2025-09-01,B DIVISION,D,1,5365,6253,0.857988165680473
2025-09-01,B DIVISION,D,2,2064,2373,0.869785082174463
2025-09-01,B DIVISION,E,1,7194,8610,0.835540069686411
2025-09-01,B DIVISION,E,2,1667,1884,0.884819532908705
2025-09-01,B DIVISION,F,1,6939,8568,0.809873949579832
2025-09-01,B DIVISION,F,2,1464,1874,0.781216648879402
2025-09-01,B DIVISION,G,1,5566,6315,0.881393507521774
2025-09-01,B DIVISION,G,2,2229,2346,0.950127877237852
2025-09-01,B DIVISION,JZ,1,5765,6237,0.924322590989258
2025-09-01,B DIVISION,JZ,2,2053,2202,0.932334241598547
2025-09-01,B DIVISION,L,1,10493,11450,0.916419213973799
2025-09-01,B DIVISION,L,2,4073,4222,0.964708668877309
2025-09-01,B DIVISION,M,1,5393,6132,0.879484670580561
2025-09-01,B DIVISION,M,2,2211,2254,0.98092280390417
2025-09-01,B DIVISION,N,1,7449,9924,0.750604594921403
2025-09-01,B DIVISION,N,2,1824,2376,0.767676767676768
2025-09-01,B DIVISION,Q,1,5360,6678,0.802635519616652
2025-09-01,B DIVISION,Q,2,1753,2250,0.779111111111111
2025-09-01,B DIVISION,R,1,5182,6328,0.81890012642225
2025-09-01,B DIVISION,R,2,1805,1935,0.9328165374677
2025-09-01,B DIVISION,S Fkln,1,4993,4998,0.998999599839936
2025-09-01,B DIVISION,S Fkln,2,2130,2142,0.994397759103642
2025-09-01,B DIVISION,S Rock,1,3338,3505,0.952353780313837
2025-09-01,B DIVISION,S Rock,2,1033,1085,0.952073732718894
2025-10-01,A DIVISION,1,1,8679,10626,0.816770186335404
2025-10-01,A DIVISION,1,2,2414,2720,0.8875
2025-10-01,A DIVISION,2,1,5539,7501,0.738434875349953
2025-10-01,A DIVISION,2,2,1263,1844,0.684924078091106
2025-10-01,A DIVISION,3,1,5440,6532,0.832823025107165
2025-10-01,A DIVISION,3,2,1279,1617,0.790970933828077
2025-10-01,A DIVISION,4,1,7172,8512,0.842575187969925
2025-10-01,A DIVISION,4,2,1471,2136,0.688670411985019
2025-10-01,A DIVISION,5,1,6073,7435,0.816812373907196
2025-10-01,A DIVISION,5,2,1317,1510,0.872185430463576
2025-10-01,A DIVISION,6,1,10557,12798,0.824894514767932
2025-10-01,A DIVISION,6,2,1868,2384,0.783557046979866
2025-10-01,A DIVISION,7,1,13147,14388,0.913747567417292
2025-10-01,A DIVISION,7,2,2283,2642,0.864118092354277
2025-10-01,A DIVISION,S 42nd,1,11994,12034,0.996676084427456
2025-10-01,A DIVISION,S 42nd,2,2867,2870,0.998954703832753
2025-10-01,B DIVISION,A,1,6980,8719,0.800550521848836
2025-10-01,B DIVISION,A,2,2139,2554,0.837509788566954
2025-10-01,B DIVISION,B,1,3357,4948,0.678455941794664
2025-10-01,B DIVISION,C,1,3775,5106,0.739326282804544
2025-10-01,B DIVISION,C,2,939,1248,0.752403846153846
2025-10-01,B DIVISION,D,1,5572,6844,0.814143775569842
2025-10-01,B DIVISION,D,2,1862,2157,0.863235975892443
2025-10-01,B DIVISION,E,1,7136,9430,0.756733828207847
2025-10-01,B DIVISION,E,2,1777,1970,0.902030456852792
2025-10-01,B DIVISION,F,1,6894,9013,0.764895151447909
2025-10-01,B DIVISION,F,2,1396,1672,0.834928229665072
2025-10-01,B DIVISION,G,1,6278,7077,0.88709905327116
2025-10-01,B DIVISION,G,2,1740,1912,0.910041841004184
2025-10-01,B DIVISION,JZ,1,6254,6831,0.915532132923437
2025-10-01,B DIVISION,JZ,2,1750,1968,0.889227642276423
2025-10-01,B DIVISION,L,1,10748,12266,0.876243274090983
2025-10-01,B DIVISION,L,2,2779,2915,0.953344768439108
2025-10-01,B DIVISION,M,1,5662,6716,0.843061346039309
2025-10-01,B DIVISION,M,2,1462,1559,0.937780628608082
2025-10-01,B DIVISION,N,1,7952,10870,0.731554737810488
2025-10-01,B DIVISION,N,2,1207,1728,0.69849537037037
2025-10-01,B DIVISION,Q,1,5564,7325,0.759590443686007
2025-10-01,B DIVISION,Q,2,1692,2064,0.819767441860465
2025-10-01,B DIVISION,R,1,5663,6942,0.815759147219821
2025-10-01,B DIVISION,R,2,1560,1722,0.905923344947735
2025-10-01,B DIVISION,S Fkln,1,5465,5474,0.998355864084764
2025-10-01,B DIVISION,S Fkln,2,1886,1904,0.990546218487395
2025-10-01,B DIVISION,S Rock,1,3542,3674,0.964071856287425
2025-10-01,B DIVISION,S Rock,2,615,626,0.982428115015974
2025-11-01,A DIVISION,1,1,7518,8898,0.844908968307485
2025-11-01,A DIVISION,1,2,3073,3428,0.896441073512252
2025-11-01,A DIVISION,2,1,4376,6220,0.703536977491961
2025-11-01,A DIVISION,2,2,1820,2520,0.722222222222222
2025-11-01,A DIVISION,3,1,4457,5498,0.810658421244089
2025-11-01,A DIVISION,3,2,1978,2336,0.846746575342466
2025-11-01,A DIVISION,4,1,5874,7099,0.827440484575292
2025-11-01,A DIVISION,4,2,2270,2925,0.776068376068376
2025-11-01,A DIVISION,5,1,5156,6251,0.824828027515598
2025-11-01,A DIVISION,5,2,1369,1635,0.837308868501529
2025-11-01,A DIVISION,6,1,8662,10635,0.814480488951575
2025-11-01,A DIVISION,6,2,3248,4135,0.785489721886336
2025-11-01,A DIVISION,7,1,10182,11360,0.896302816901408
2025-11-01,A DIVISION,7,2,3092,3474,0.890040299366724
2025-11-01,A DIVISION,S 42nd,1,9850,9862,0.998783208274184
2025-11-01,A DIVISION,S 42nd,2,3763,3784,0.994450317124736
2025-11-01,B DIVISION,A,1,5887,7359,0.799972822394347
2025-11-01,B DIVISION,A,2,2418,3084,0.784046692607004
2025-11-01,B DIVISION,B,1,2872,3988,0.720160481444333
2025-11-01,B DIVISION,C,1,3500,4218,0.829777145566619
2025-11-01,B DIVISION,C,2,1204,1710,0.704093567251462
2025-11-01,B DIVISION,D,1,4668,5624,0.830014224751067
2025-11-01,B DIVISION,D,2,2077,2379,0.873055905842791
2025-11-01,B DIVISION,E,1,5961,7789,0.765310052638336
2025-11-01,B DIVISION,E,2,2000,2304,0.868055555555556
2025-11-01,B DIVISION,F,1,5861,7579,0.773321018604038
2025-11-01,B DIVISION,F,2,1852,2294,0.807323452484743
2025-11-01,B DIVISION,G,1,5008,5662,0.884493111974567
2025-11-01,B DIVISION,G,2,2570,2778,0.925125989920806
2025-11-01,B DIVISION,JZ,1,5308,5643,0.940634414318625
2025-11-01,B DIVISION,JZ,2,2439,2692,0.906017830609212
2025-11-01,B DIVISION,L,1,9255,10267,0.901431771695724
2025-11-01,B DIVISION,L,2,4303,4592,0.937064459930314
2025-11-01,B DIVISION,M,1,4901,5548,0.883381398702235
2025-11-01,B DIVISION,M,2,2671,2758,0.968455402465555
2025-11-01,B DIVISION,N,1,6956,8998,0.773060680151145
2025-11-01,B DIVISION,N,2,1669,2378,0.701850294365013
2025-11-01,B DIVISION,Q,1,4626,5984,0.773061497326203
2025-11-01,B DIVISION,Q,2,2387,2710,0.880811808118081
2025-11-01,B DIVISION,R,1,4786,5745,0.833072236727589
2025-11-01,B DIVISION,R,2,2180,2367,0.920997042670046
2025-11-01,B DIVISION,S Fkln,1,4511,4522,0.997567448031844
2025-11-01,B DIVISION,S Fkln,2,2609,2618,0.996562261268144
2025-11-01,B DIVISION,S Rock,1,3041,3171,0.959003468937244
2025-11-01,B DIVISION,S Rock,2,1031,1078,0.956400742115028
2025-12-01,A DIVISION,1,1,8023,10198,0.786722886840557
2025-12-01,A DIVISION,1,2,2849,3264,0.872855392156863
2025-12-01,A DIVISION,2,1,5007,7172,0.698131622978249
2025-12-01,A DIVISION,2,2,1387,2080,0.666826923076923
2025-12-01,A DIVISION,3,1,5145,6396,0.804409005628518
2025-12-01,A DIVISION,3,2,1557,1972,0.789553752535497
2025-12-01,A DIVISION,4,1,6792,8279,0.820388935861819
2025-12-01,A DIVISION,4,2,1930,2387,0.80854629241726
2025-12-01,A DIVISION,5,1,5869,7183,0.817068077404984
2025-12-01,A DIVISION,5,2,1771,2137,0.828731867103416
2025-12-01,A DIVISION,6,1,10301,12261,0.840143544572221
2025-12-01,A DIVISION,6,2,2314,2776,0.8335734870317
2025-12-01,A DIVISION,7,1,12446,14086,0.883572341331819
2025-12-01,A DIVISION,7,2,2724,3042,0.895463510848126
2025-12-01,A DIVISION,S 42nd,1,11296,11316,0.998232591021562
2025-12-01,A DIVISION,S 42nd,2,3042,3042,1.0
2025-12-01,B DIVISION,A,1,6763,8482,0.797335534072153
2025-12-01,B DIVISION,A,2,1867,2416,0.772764900662252
2025-12-01,B DIVISION,B,1,3414,4686,0.728553137003841
2025-12-01,B DIVISION,C,1,4166,4926,0.845716605765327
2025-12-01,B DIVISION,C,2,1031,1388,0.742795389048992
2025-12-01,B DIVISION,D,1,5222,6519,0.80104310477067
2025-12-01,B DIVISION,D,2,1537,1944,0.790637860082304
2025-12-01,B DIVISION,E,1,6670,9021,0.739385877397184
2025-12-01,B DIVISION,E,2,1632,1884,0.86624203821656
2025-12-01,B DIVISION,F,1,6296,8624,0.730055658627087
2025-12-01,B DIVISION,F,2,1507,1874,0.804162219850587
2025-12-01,B DIVISION,G,1,5540,6558,0.844769746874047
2025-12-01,B DIVISION,G,2,2078,2196,0.946265938069217
2025-12-01,B DIVISION,JZ,1,5879,6527,0.900720085797457
2025-12-01,B DIVISION,JZ,2,1958,2116,0.925330812854442
2025-12-01,B DIVISION,L,1,10704,12258,0.873225648556045
2025-12-01,B DIVISION,L,2,3735,4222,0.884651823780199
2025-12-01,B DIVISION,M,1,5456,6526,0.836040453570334
2025-12-01,B DIVISION,M,2,2131,2248,0.947953736654804
2025-12-01,B DIVISION,N,1,7816,10437,0.74887419756635
2025-12-01,B DIVISION,N,2,1184,1944,0.609053497942387
2025-12-01,B DIVISION,Q,1,5565,7041,0.790370685982105
2025-12-01,B DIVISION,Q,2,2306,2720,0.847794117647059
2025-12-01,B DIVISION,R,1,5313,6654,0.798467087466186
2025-12-01,B DIVISION,R,2,1659,1936,0.856921487603306
2025-12-01,B DIVISION,S Fkln,1,5158,5236,0.985103132161956
2025-12-01,B DIVISION,S Fkln,2,1646,1666,0.987995198079232
2025-12-01,B DIVISION,S Rock,1,3542,3732,0.94908896034298
2025-12-01,B DIVISION,S Rock,2,1293,1350,0.957777777777778
2026-01-01,A DIVISION,1,1,7355,8746,0.840955865538532
2026-01-01,A DIVISION,1,2,3393,3697,0.917771165810116
2026-01-01,A DIVISION,2,1,4540,6266,0.724545164379189
2026-01-01,A DIVISION,2,2,1127,1544,0.729922279792746
2026-01-01,A DIVISION,3,1,4426,5350,0.827289719626168
2026-01-01,A DIVISION,3,2,1122,1394,0.804878048780488
2026-01-01,A DIVISION,4,1,6066,7497,0.809123649459784
2026-01-01,A DIVISION,4,2,1959,2921,0.670660732625813
2026-01-01,A DIVISION,5,1,4891,6190,0.790145395799677
2026-01-01,A DIVISION,5,2,1080,1319,0.818802122820318
2026-01-01,A DIVISION,6,1,8303,10488,0.791666666666667
2026-01-01,A DIVISION,6,2,2422,3162,0.765970904490829
2026-01-01,A DIVISION,7,1,11439,12230,0.935322976287817
2026-01-01,A DIVISION,7,2,3020,3130,0.964856230031949
2026-01-01,A DIVISION,S 42nd,1,10756,10772,0.998514667656888
2026-01-01,A DIVISION,S 42nd,2,3914,3920,0.998469387755102
2026-01-01,B DIVISION,A,1,5789,7345,0.788155207624234
2026-01-01,B DIVISION,A,2,2326,2783,0.835788717211642
2026-01-01,B DIVISION,B,1,2832,4180,0.677511961722488
2026-01-01,B DIVISION,C,1,3550,4218,0.841631104789
2026-01-01,B DIVISION,C,2,1256,1572,0.798982188295165
2026-01-01,B DIVISION,D,1,4320,5625,0.768
2026-01-01,B DIVISION,D,2,1813,2164,0.837800369685767
2026-01-01,B DIVISION,E,1,6193,7790,0.794993581514762
2026-01-01,B DIVISION,E,2,1896,2114,0.896877956480606
2026-01-01,B DIVISION,F,1,5788,7448,0.777121374865736
2026-01-01,B DIVISION,F,2,1840,2104,0.874524714828897
2026-01-01,B DIVISION,G,1,4783,5668,0.843860268172195
2026-01-01,B DIVISION,G,2,2488,2589,0.960988798764002
2026-01-01,B DIVISION,JZ,1,4711,5507,0.855456691483566
2026-01-01,B DIVISION,JZ,2,2242,2482,0.903303787268332
2026-01-01,B DIVISION,L,1,9263,11146,0.831060470123811
2026-01-01,B DIVISION,L,2,4680,5242,0.892789011827547
2026-01-01,B DIVISION,M,1,4624,5660,0.81696113074205
2026-01-01,B DIVISION,M,2,2479,2570,0.964591439688716
2026-01-01,B DIVISION,N,1,6255,8930,0.700447928331467
2026-01-01,B DIVISION,N,2,1541,2166,0.711449676823638
2026-01-01,B DIVISION,Q,1,4054,5973,0.67872091076511
2026-01-01,B DIVISION,Q,2,2224,2646,0.840513983371126
2026-01-01,B DIVISION,R,1,4535,5744,0.789519498607242
2026-01-01,B DIVISION,R,2,2011,2149,0.935784085621219
2026-01-01,B DIVISION,S Fkln,1,4471,4522,0.988721804511278
2026-01-01,B DIVISION,S Fkln,2,2376,2380,0.998319327731092
2026-01-01,B DIVISION,S Rock,1,3125,3210,0.973520249221184
2026-01-01,B DIVISION,S Rock,2,1466,1538,0.953185955786736
2026-02-01,A DIVISION,1,1,6649,8316,0.79954304954305
2026-02-01,A DIVISION,1,2,2462,2750,0.895272727272727
2026-02-01,A DIVISION,2,1,4296,5804,0.740179186767746
2026-02-01,A DIVISION,2,2,1482,2128,0.696428571428571
2026-02-01,A DIVISION,3,1,4292,5262,0.815659445077917
2026-02-01,A DIVISION,3,2,1464,1853,0.790070156502968
2026-02-01,A DIVISION,4,1,5609,7215,0.777408177408177
2026-02-01,A DIVISION,4,2,2713,3692,0.734832069339112
2026-02-01,A DIVISION,5,1,4455,5564,0.800682961897915
2026-02-01,A DIVISION,5,2,1668,1707,0.977152899824253
2026-02-01,A DIVISION,6,1,7398,9936,0.744565217391304
2026-02-01,A DIVISION,6,2,1514,2380,0.636134453781513
2026-02-01,A DIVISION,7,1,9940,11276,0.881518268889677
2026-02-01,A DIVISION,7,2,2818,2994,0.94121576486306
2026-02-01,A DIVISION,S 42nd,1,10117,10124,0.99930857368629
2026-02-01,A DIVISION,S 42nd,2,3276,3280,0.998780487804878
2026-02-01,B DIVISION,A,1,4805,6497,0.73957211020471
2026-02-01,B DIVISION,A,2,1924,2255,0.853215077605321
2026-02-01,B DIVISION,B,1,2383,3934,0.60574478901881
2026-02-01,B DIVISION,C,1,2984,3774,0.790673025967144
2026-02-01,B DIVISION,C,2,1021,1260,0.81031746031746
2026-02-01,B DIVISION,D,1,3893,5328,0.730668168168168
2026-02-01,B DIVISION,D,2,1531,1728,0.88599537037037
2026-02-01,B DIVISION,E,1,5175,7379,0.701314541265754
2026-02-01,B DIVISION,E,2,1463,1692,0.864657210401891
2026-02-01,B DIVISION,F,1,4855,7055,0.688164422395464
2026-02-01,B DIVISION,F,2,1418,1686,0.841043890865955
2026-02-01,B DIVISION,G,1,4114,5363,0.767107961961589
2026-02-01,B DIVISION,G,2,1825,2054,0.888510223953262
2026-02-01,B DIVISION,JZ,1,4429,5110,0.866731898238748
2026-02-01,B DIVISION,JZ,2,1792,1996,0.897795591182365
2026-02-01,B DIVISION,L,1,8548,10238,0.834928697011135
